 "GAGE No.    5:  K,I,J Coord. =     1,  133,  129;  STREAM SEGMENT =    12;  REACH =   153 "
     "DATA: Time           Stage            Flow           Depth           Width      Midpt-Flow         Precip.              ET          Runoff     Conductance        HeadDiff       Hyd.Grad."
     8.5000000E+01   8.2838098E+02   1.2747329E+05   3.8802266E-01   2.5000000E+01   1.2747521E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.4987211E-02   2.4987211E-02
     8.6000000E+01   8.2838257E+02   1.2836598E+05   3.8961086E-01   2.5000000E+01   1.2836791E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.4991214E-02   2.4991214E-02
     8.7000000E+01   8.2838538E+02   1.3013112E+05   3.9241299E-01   2.5000000E+01   1.3013310E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.5617972E-02   2.5617972E-02
     8.8000000E+01   8.2838525E+02   1.2960350E+05   3.9229682E-01   2.5000000E+01   1.2960530E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.3478663E-02   2.3478663E-02
     8.9000000E+01   8.2838416E+02   1.2871156E+05   3.9114568E-01   2.5000000E+01   1.2871315E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   2.0567620E-02   2.0567620E-02
     9.0000000E+01   8.2838068E+02   1.2706939E+05   3.8769606E-01   2.5000000E+01   1.2707062E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.5937084E-02   1.5937084E-02
     9.1000000E+01   8.2837897E+02   1.2582212E+05   3.8599128E-01   2.5000000E+01   1.2582312E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.3137438E-02   1.3137438E-02
     9.2000000E+01   8.2837799E+02   1.2564127E+05   3.8497999E-01   2.5000000E+01   1.2564212E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   1.1009748E-02   1.1009748E-02
     9.3000000E+01   8.2837683E+02   1.2478139E+05   3.8384259E-01   2.5000000E+01   1.2478206E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   8.7260474E-03   8.7260474E-03
     9.4000000E+01   8.2837524E+02   1.2382800E+05   3.8226813E-01   2.5000000E+01   1.2382847E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   1.5417761E+02   6.0780365E-03   6.0780365E-03
