 Stress_Period Precip SW_Irr GW_Irr ET Recharge Runoff Storage Error
 290           11988701.                  0.                  0.           -3065271.           -2838062.                  0.           -6085369.                 -0.
 291           25719979.                  0.                  0.            -686978.          -15333293.                  0.           -9699708.                 -0.
 292            6489672.                  0.                  0.           -1217805.           -5562782.                  0.             290915.                 -0.
 293           43825341.                  0.                  0.           -1651333.          -42362607.                  0.             188599.                  0.
 294            4859104.                270.               4693.          -12397634.            -533440.                  0.            8067007.                 -0.
 295            2453973.            3718945.            4363720.          -16341499.            -230098.                  0.            6034960.                  0.
 296            9461064.            6559802.            8355058.          -22446665.           -1232415.                  0.            -696844.                  0.
 297            2412604.            6201618.           13162853.          -23540041.           -1579641.                  0.            3342606.                  0.
 298            3261284.            1872640.           13243060.          -19398033.            -995395.                  0.            2016445.                 -0.
 299            1597553.            1104378.           12024983.          -14525018.            -747869.                  0.             545973.                 -0.
 300             314326.            1105124.            2733244.           -9994943.            -550520.                  0.            6392769.                 -0.
 301            2661520.            1258180.             808528.           -7190158.            -381535.                  0.            2843465.                 -0.
 302            4558693.                  0.                  0.           -2566114.            -352353.                  0.           -1640226.                 -0.
 303           41828780.                  0.                  0.            -520015.          -15194561.                  0.          -26114204.                  0.
 304           42330988.                  0.                  0.            -628405.          -39772226.                  0.           -1930356.                 -0.
 305            9149336.                  0.                  0.           -1108000.           -8010417.                  0.             -30918.                  0.
 306           29768289.                  0.                  0.          -10960597.          -23278519.                  0.            4470827.                 -0.
 307            7533512.            3154743.            3579474.          -19559283.            -692653.                  0.            5984207.                  0.
 308            6124661.            7572082.            9056006.          -23328446.           -1433897.                  0.            2009594.                  0.
 309            2190142.            9835320.           11696308.          -23688909.           -2500356.                  0.            2467496.                 -0.
 310                  0.            6339073.           13875773.          -21594380.           -1766172.                  0.            3145706.                 -0.
 311                  0.            2256494.           13783758.          -16999382.            -929953.                  0.            1889083.                  0.
 312                  0.            1924006.            2676828.          -10693167.            -555406.                  0.            6647739.                  0.
 313           40429130.            1350759.             410559.           -7070072.          -11862130.                  0.          -23258245.                  0.
 314           11164614.                  0.                  0.           -3297320.           -5567060.                  0.           -2300234.                 -0.
 315           20064140.                  0.                  0.            -392667.          -18772302.                  0.            -899171.                 -0.
